requirement_id,task_code,requirement_type,requirement_text,source_document,source_heading
REQ-01918,G20-03,قبول: الخطر,تنفيذ الواجهة قبل عقد البيانات أو الصلاحيات يؤدي إلى إعادة بناء أو تسريب.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G20-03 — التعافي من الكوارث
REQ-01919,G20-03,قبول: التراجع,Feature Flag وإيقاف endpoint/job، ثم rollback migration الآمن أو forward-fix مع حفظ البيانات.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G20-03 — التعافي من الكوارث
REQ-01920,G21-01,عمل المبرمج خطوة بخطوة,1. ربط policy versions بالموافقات وتخزين consent records.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01921,G21-01,عمل المبرمج خطوة بخطوة,2. ربط نسخة السياسة بالموافقة والدولة واللغة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01922,G21-01,عمل المبرمج خطوة بخطوة,3. تنفيذ DSAR/export/delete فعلي واختبار legal hold.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01923,G21-01,عمل المبرمج خطوة بخطوة,4. عدم فتح دولة دون checklist ومراجعة محام محلي عند اللزوم.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01924,G21-01,عمل المبرمج خطوة بخطوة,5. تعريف API contract وحالات الخطأ والـrate limit قبل دمج الواجهة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01925,G21-01,عمل المبرمج خطوة بخطوة,6. إضافة unit/integration/E2E أو security tests بحسب حدود المهمة، وربطها بـCI.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01926,G21-01,عمل المبرمج خطوة بخطوة,7. نشرها خلف Feature Flag على Staging، جمع الدليل، ثم إعداد rollback أو forward-fix.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01927,G21-01,ما يجب أن يبنيه أو يعدله,وحدة المجال `compliance`: entities/value objects/state rules من دون اعتماد مباشر على الواجهة أو المورد.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01928,G21-01,ما يجب أن يبنيه أو يعدله,طبقة application: use cases وخدمات تحقق ورسائل خطأ ثابتة ومترجمة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01929,G21-01,ما يجب أن يبنيه أو يعدله,طبقة infrastructure: database/repository/provider adapter مع timeout/retry/idempotency عند الحاجة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01930,G21-01,ما يجب أن يبنيه أو يعدله,طبقة الواجهة: حالات loading/empty/error/forbidden/offline/success والهاتف وRTL/LTR.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01931,G21-01,ما يجب أن يبنيه أو يعدله,Schema/migration/index/policy عند وجود بيانات، مع forward migration وخطة rollback أو forward-fix.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01932,G21-01,ما يجب أن يبنيه أو يعدله,اختبارات وتسميات واضحة وربط كل حالة بمعيار قبول أو خطر.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01933,G21-01,الأمان والخصوصية,التحقق من authentication وauthorization على الخادم؛ إخفاء الزر ليس حماية.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01934,G21-01,الأمان والخصوصية,عدم تسجيل token/secret/payment data/private message أو PII غير لازم.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01935,G21-01,الأمان والخصوصية,تطبيق least privilege وdeny by default وrate limit وaudit على العمليات الحساسة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01936,G21-01,الأمان والخصوصية,تحديد retention والحذف والتصدير والوصول الإداري إن كانت المهمة تعالج بيانات شخصية.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01937,G21-01,اختبارات QA المطلوبة,Happy path كامل ببيانات واقعية في Staging.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01938,G21-01,اختبارات QA المطلوبة,مدخلات ناقصة وخاطئة وحدود الحجم والعدد والحالة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01939,G21-01,اختبارات QA المطلوبة,انقطاع الشبكة، retry، duplicate request، refresh وعودة من جهاز آخر عند انطباقها.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01940,G21-01,اختبارات QA المطلوبة,مستخدم A مقابل مستخدم B، وزائر، ودور إداري محدود.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01941,G21-01,اختبارات QA المطلوبة,العربية/الإنجليزية، RTL/LTR، هاتف متوسط، Chrome/Safari/Firefox للواجهات المتأثرة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01942,G21-01,اختبارات QA المطلوبة,Regression آلي يمنع عودة السبب بعد الدمج.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01943,G21-01,قبول: معيار القبول الرئيسي,إظهار النسخة الصحيحة وتسجيل الموافقة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01944,G21-01,قبول: معايير إضافية,CI أخضر؛ لا خطأ حرج؛ صلاحيات مختبرة؛ Staging يعمل؛ الأداء ضمن الميزانية؛ النصوص مترجمة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01945,G21-01,قبول: المخرجات,كود + tests + migration/policy إن لزم + API/schema docs + screenshots/log evidence + release/rollback notes.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01946,G21-01,قبول: تعريف الاكتمال,Code review، QA sign-off، Security sign-off بحسب الخطر، Product acceptance، تحديث Decision/Change Log.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01947,G21-01,قبول: الخطر,تنفيذ الواجهة قبل عقد البيانات أو الصلاحيات يؤدي إلى إعادة بناء أو تسريب.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01948,G21-01,قبول: التراجع,Feature Flag وإيقاف endpoint/job، ثم rollback migration الآمن أو forward-fix مع حفظ البيانات.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-01 — الشروط والخصوصية وسياسات المحتوى
REQ-01949,G21-02,عمل المبرمج خطوة بخطوة,1. retention jobs، legal holds، DSAR workflow، deletion verification.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01950,G21-02,عمل المبرمج خطوة بخطوة,2. ربط نسخة السياسة بالموافقة والدولة واللغة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01951,G21-02,عمل المبرمج خطوة بخطوة,3. تنفيذ DSAR/export/delete فعلي واختبار legal hold.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01952,G21-02,عمل المبرمج خطوة بخطوة,4. عدم فتح دولة دون checklist ومراجعة محام محلي عند اللزوم.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01953,G21-02,عمل المبرمج خطوة بخطوة,5. تعريف API contract وحالات الخطأ والـrate limit قبل دمج الواجهة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01954,G21-02,عمل المبرمج خطوة بخطوة,6. إضافة unit/integration/E2E أو security tests بحسب حدود المهمة، وربطها بـCI.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01955,G21-02,عمل المبرمج خطوة بخطوة,7. نشرها خلف Feature Flag على Staging، جمع الدليل، ثم إعداد rollback أو forward-fix.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01956,G21-02,ما يجب أن يبنيه أو يعدله,وحدة المجال `compliance`: entities/value objects/state rules من دون اعتماد مباشر على الواجهة أو المورد.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01957,G21-02,ما يجب أن يبنيه أو يعدله,طبقة application: use cases وخدمات تحقق ورسائل خطأ ثابتة ومترجمة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01958,G21-02,ما يجب أن يبنيه أو يعدله,طبقة infrastructure: database/repository/provider adapter مع timeout/retry/idempotency عند الحاجة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01959,G21-02,ما يجب أن يبنيه أو يعدله,طبقة الواجهة: حالات loading/empty/error/forbidden/offline/success والهاتف وRTL/LTR.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01960,G21-02,ما يجب أن يبنيه أو يعدله,Schema/migration/index/policy عند وجود بيانات، مع forward migration وخطة rollback أو forward-fix.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01961,G21-02,ما يجب أن يبنيه أو يعدله,اختبارات وتسميات واضحة وربط كل حالة بمعيار قبول أو خطر.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01962,G21-02,الأمان والخصوصية,التحقق من authentication وauthorization على الخادم؛ إخفاء الزر ليس حماية.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01963,G21-02,الأمان والخصوصية,عدم تسجيل token/secret/payment data/private message أو PII غير لازم.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
REQ-01964,G21-02,الأمان والخصوصية,تطبيق least privilege وdeny by default وrate limit وaudit على العمليات الحساسة.,VVIP_TIGER_Global_Implementation_Specification_AR_v2.docx,G21-02 — الاحتفاظ والحذف وطلبات البيانات
